start	end	text
2656880	2664180	page of the new york times uh and um and and we're and we're learning that that dna you know
2664620	2669480	isn't there isn't junk dna you know and that's one of the things in the greg bear narrative is
2669480	2674920	is what was thought of as junk dna turns out to be not junk at all and yeah and is driving
2674920	2676720	a transformation of humanity.
2678920	2681220	Yeah, so listen, there's so many,
2681280	2683220	Pete McDonald and Tom Belote
2683220	2685220	and Daniel Elizondo, there's
2685220	2686300	so many good questions.
2687500	2689220	Let me get one more in
2689220	2690720	and then we'll see how many we get.
2690860	2692420	So Ross Coulthard too,
2693340	2695240	he wants to know what convinced
2695240	2697280	you that supernatural
2697280	2698500	phenomena happen
2698500	2701100	and he wants to know if you think they're connected
2701100	2702820	to the UAP thing.
2702820	2711380	and if I can connect Tom Belote's question to that he wants to talk about how a lot of the sci-fi
2711380	2717820	narratives are essentially colonizing narratives they're about you know the alien other conquering
2717820	2724140	the culture and he wants to know if this is just a projection of our history or are there other
2724140	2729520	stories that better stories that could be told here so maybe if you could kind of wrap those
2729520	2736240	all together somehow. You know, I mean, I don't think there's ever been for me, well, maybe close
2736240	2744260	second arrival by Denis Villeneuve. Yeah. But the, you know, Close Encounters of the Third Kind
2744260	2754460	is the preeminent liberatory telling of this story. And, you know, but it lost, it lost out.
2754460	2762340	I mean, well, to the Star Wars, to shoot them up, shoot them up and just project the Western into outer space.
2762700	2767960	You know, God forbid it's about precognition and, you know, contact.
2768120	2772160	Yeah. But the connection to the supernatural, the connect.
2772340	2777280	And what I love the way you and Whitley use that term, the supernatural.
2778000	2781740	These are things that are happening within nature, within history.
2784320	2790640	I've had three UFO sightings, three UAP sightings.
2791560	2794820	One very much a daylight affair,
2795260	2798460	a spinning metal sphere over the Hollywood Hills,
2799600	2800580	strangely quotidian.
2800880	2805360	In fact, I saw this thing while I was on the phone
2805360	2809840	with an old girlfriend and then we were staying
2811740	2816260	of a friend and somewhere we'd arrived the night before I'd seen a telescope and I went in to try
2816260	2821320	to find this telescope but ended up just taking a nap you know and so but very much kind of a
2822100	2827880	spinning sphere a spinning metallic sphere. Another scene from my terrace over Central Park
2827880	2835360	West in New York City up towards the Bronx in the afternoon this one more mysterious a kind of
2835360	2844300	undulating silver cord, almost like a silver serpent over the Bronx. So much more mysterious,
2844360	2853320	inexplicable, unnerving. And then the third one, actually, in the span of these experiences,
2853580	2857180	sort of captures something that I wanted to note in terms of Ross's question.
2857180	2864880	question. At Chaco Canyon, when I was making this documentary on the harmonic convergence
2864880	2870920	in Chaco Canyon, I was with a very, you know, hardcore cameraman I worked with a lot, very
2870920	2877400	tough guy, no nonsense character. The park rangers had let us camp out on the prairie
2877400	2882800	on the desert prairie. And so we were out in the middle of this open prairie. And we
2882800	2884680	We had a sound person with us.
2884720	2886740	She was also brilliant, also no nonsense.
2887240	2889680	And we're getting sort of dinner together as twilight.
2889920	2894640	And then we see this gigantic luminous ivory dome
2894640	2896300	rising over the desert.
2897480	2901360	And all three of us are just stunned and paralyzed
2901360	2905120	watching this thing kind of begin to move over the desert
2905780	2907740	before we realized it was the moon rising.
2908000	2910640	And so we were in a state of mind.
2910640	2916620	we were in a state of mind to see the extraordinary quality of that moment.
2917300	2925860	So from a nuts and bolts hardware daylight sighting to this mysterious undulating serpent over the Bronx
2925860	2935000	to this consensual consciousness rupture, seeing what other people would think of as ordinary,
2935000	2942100	moonrise was transporting it kind of illustrates the complexity of these experiences you know i
2942100	2949920	love i love the um the work that mike cleland does in his in his uh podcasts and books the kind of
2949920	2957980	the forensics uh that cleland uses to discern encounters with owls and other kinds of natural
2957980	2965040	things taking place in the natural world with the UAP phenomenon and contact experience.
2965840	2972940	I don't think anybody does that better in terms of trying to really suss out what's
2972940	2975200	the nature of what is taking place.
2975640	2975900	Yeah.
2977500	2978180	Let's...
2978180	2979460	I love Russ Kalthartz.
2979860	2984860	Yeah, let's go to some other questions.
2987040	2995600	Lupe Flores, I'm wary of thinking up about mestizaje through the genetic research coming
2995600	2999540	out of genomic technoscience and mestizo genomics in particular.
2999900	3005700	If we consider how mestizaje as a social cultural construct has been central to the erasure
3006640	3011160	of indigenous identity and blackness across Latin and North America, first in the early
3011160	3017240	20th century and now in the genomic era, how can we reconcile this reality with, excuse me,
3017300	3022060	with the potentialities of thinking about and with a republica cosmica?
3022320	3027080	Yeah, I mean, I think Lupe's point is really well taken. It's something that comes up a lot
3027080	3034660	in our discussions about mestizaje. We have to recognize that the mestizaje was part of a
3034660	3043040	construction of Spanish race science. Vasconcelos' work in a very important way sought to counter
3043040	3048760	that. And I talked about some of the fraught aspects of his work, but there is a radical
3048760	3058620	praxis of mestizo-mestiza hermeneutics. And we have this archive in our blood. There's an archive
3058620	3062340	in the genome itself.
3063240	3065880	Fascinating that it is time coded,
3066120	3070040	that depending on where certain markers are on the genome,
3071680	3075200	identifies where that ancestor is in time,
3075340	3078540	but it's an exhaustive record of our ancestry.
3078920	3082080	It's a jarring idea that this archive,
3082980	3084480	this chronicle of our ancestry
3085080	3086740	is written in this chemical medium.
3088620	3092620	It was always with us, but we are the first generation to read it.
3092700	3100100	So you wouldn't expect that out of the gate, we're going to fathom the mystery of this story.
3100320	3111180	But, you know, you look at the maps of our ancestral migrations, and you see that migration and mestizaje have been the drivers of human becoming.
3112000	3115500	And we've always thought about mestizaje as derogatory.
3115900	3116440	Yeah.
3116440	3130560	And in the kind of quantum, blood quantum of Spanish race science, once you were made impure with non-Spanish blood, it would take three successive generations to blanch it out, you know?
3130660	3145280	You know, John, I'm just, I'm watching the clock. We've only got a few minutes, but just something that very much supports your narrative from the UFO lore is the first, of course, American abduction was Betty and Barney Hill.
3146440	3149260	Of course, Betty was white and Barney was an African-American.
3149320	3152500	And they were very much involved in the civil rights movement.
3152620	3160340	And there was mixed marriages at that time, of course, in U.S. history were extremely volatile and extremely controversial.
3160420	3169440	But that becomes the kind of original point of at least the American abduction.
3169560	3170940	I know there were earlier cases.
3170940	3182680	Yeah, yeah. You know, there's a UAP sighting the day before Columbus arrives on the island of Hispaniola, what would become the island.
3183820	3190400	Yeah, so it's important to understand what I'm talking about in terms of this connection between genetic science.
3190640	3195340	And I did a TED talk that really is about this. So if Luca is interested.
3195780	3198340	Maybe we can put that in the chat, folks.
3198340	3210420	You know, there's a radical praxis of mestizo hermeneutics that we are just beginning to limb in the most rudimentary ways.
3210720	3217960	The genome was only constructed or mapped out within the last 20 years.
3218560	3226200	And genetics and the DNA molecule around the same time as the Roswell crash in 1947.
3226200	3233180	47. So, you know, we are in the early days of the rumbling of the beginning of all of this, you know,
3233940	3242460	and so the story is going to get, I think, much stranger, much more powerfully revelatory.
3242760	3252020	If I could add to that, I mean, I used to study gender and sexuality, and one of the things you
3252020	3257080	you learn when you study the anthropology of gender and sexuality and religion is that
3257080	3261980	virtually all traditional understandings of gender and sexuality are agricultural.
3263460	3271280	And they see the seed as male and the soil as female. But that implies that the essence of
3271280	3279980	the human is male. And the soil is a necessary container, but not the essence. And the question
3279980	3285600	I always want to ask students is, well, what happens after the human genome? We know that's
3285600	3292560	nonsense. We know it's genetically even. We know that. So what happens to all of our traditional
3292560	3300620	religious ideas about gender and sexuality and inheritance and everything else that flows in
3300620	3307920	its way? So I think that's just another example of your insight that we're only at the beginning of
3307920	3318560	this spiritual chain. We are in essence transitional. We are in essence that which
3318560	3326660	will be transmuted and how that manifests itself in history I think is at the very center of the
3326660	3333940	mystery of what y'all have gotten at with this archive which is itself just beginning.
3333940	3337580	So I can only imagine where the archive goes in the future.
3337820	3341420	What can come into those shelves.
3341580	3344360	That's why, again, we're going to close down now.
3344460	3345820	It's a perfect segue, John.
3345980	3348400	That's why we're calling it opening the archives.
3348580	3350540	We're not shutting the archives to the impossible.
3350760	3351940	We're opening them.
3352260	3355040	And you got us started here.
3355160	3356160	You opened the opening.
3356740	3358480	This has been such a delight.
3358680	3359260	Such an honor.
3359580	3361020	John, thank you.
3361040	3362000	Thank you very much.
3363940	3367920	we will say goodbye right now.
3368120	3370060	Well, I'm looking forward to being there in March.
3370420	3371140	Please do.
3371220	3373200	All the testimonials that are coming.
3373360	3375820	Yeah, John will be here with us in person.
3376100	3377420	Please, please register.
3378360	3380920	You can register online or in person.
3381140	3383300	Please designate that when you register.
3383740	3385540	And please be in touch.
3385580	3387860	And let's do this thing.
3388000	3392740	Let's open the archives that are in us and are us.
3393020	3393480	Indeed.
3393940	3398700	thanks to everyone who joined us today. Yeah, thank you all. Thank you for your questions.
